2.00 0.00 76 2021-03-26-12:13:58
                        END
0a:74:9c:23:fd:ed -86 w | -86-86-86
0a:74:9c:30:bf:3f -86 w | -86-86-86
0a:74:9c:25:03:be -82 w | -82-82-82
0a:69:6c:eb:03:6d -67 w | -67-67-67
06:69:6c:ea:fe:63 -73 w | -73-73-73
06:74:9c:25:1d:2c -87 w | -87-87-87
1a:69:6c:eb:0b:2f -79 w | -79-79-79
3c:cd:5d:8f:45:f8 -85 w | -85-85-85
0a:69:6c:bc:f6:e1 -75 w | -75-75-75
0a:74:9c:25:03:bf -79 w | -79-79-79
06:69:6c:eb:05:1e -76 w | -76-76-76
0a:74:9c:25:01:7f -84 w | -84-84-84
0a:74:9c:25:01:7e -79 w | -79-79-79
1a:69:6c:eb:05:7d -82 w | -82-82-82
06:74:9c:25:03:bf -79 w | -79-79-79
06:74:9c:25:03:be -82 w | -82-82-82
1a:69:6c:eb:09:f7 -84 w | -84-84-84
0a:69:6c:eb:05:1d -80 w | -80-80-80
1a:69:6c:eb:0b:30 -86 w | -86-86-86
4.06  15.60 100 2021-03-27-18:26:02
d1:45:b5:b8:74:ba -89 b | -89-89-87-87-88-87-87-88-87-87-88-89-89-89-89
12:3b:6a:1a:93:a7 -78 b | -78-91-80-83-67-67-67
12:3b:6a:1a:8f:e6 -85 b | -85-85-85-85-83-84-85-84-84-85-85-86-86-87
45:69:94:5f:93:fa -103 b | -103
12:3b:6a:1a:91:b0 -90 b | -90-89-90-91-89-96
12:3b:6a:1a:91:db -99 b | -99-98
c7:b3:82:c6:c6:05 -94 b | -94-94-93-91-91-92-92-91-96-94-93-95
12:3b:6a:1a:92:c0 -78 b | -78-76-74-74-74-80-79-79
12:3b:6a:1a:91:ab -88 b | -88-80-77-78-77-77
12:3b:6a:1a:91:2a -94 b | -94-95-93-94-91-91-91-93-95-94-92-92
c0:16:7b:b9:9d:2e -98 b | -98-99-98-98-98-91-89-92
06:69:6c:c3:ec:90 -84 w | -84
1a:74:9c:23:fd:20 -87 w | -87
1a:69:6c:eb:07:0a -73 w | -73
06:69:6c:eb:03:6d -67 w | -67-75-75
06:69:6c:c3:d6:95 -52 w | -52-41-41
06:74:9c:23:fd:f8 -82 w | -82-82
06:69:6c:ea:fa:19 -81 w | -81
06:69:6c:c3:d6:94 -44 w | -44-53-53
0a:74:9c:23:fd:f8 -82 w | -82-82
1a:74:9c:24:f6:6f -74 w | -74
3c:cd:5d:8f:45:f8 -79 w | -79
0a:69:6c:bc:f6:e1 -79 w | -79
1a:74:9c:25:1d:38 -83 w | -83
06:74:9c:23:fb:34 -83 w | -83-83
0a:69:6c:c3:d6:94 -45 w | -45-53-53
1a:69:6c:eb:05:7d -50 w | -50-64-64
0a:69:6c:c3:d6:95 -51 w | -51-41-41
1a:69:6c:eb:05:7e -65 w | -65
06:69:6c:c1:2c:f4 -86 w | -86
4.66  15.60 55 2021-03-27-18:26:19
d1:45:b5:b8:74:ba -95 b | -95-94-94
12:3b:6a:1a:93:a7 -70 b | -70-82-81-77-78-80
12:3b:6a:1a:8f:e6 -93 b | -93-89-93-93-93-97-96-88-90-92
12:3b:6a:1a:91:db -103 b | -103-101-102-101-101
12:3b:6a:1a:91:b0 -100 b | -100-94
12:3b:6a:1a:92:c0 -81 b | -81-78-82-86-83-82
c7:b3:82:c6:c6:05 -100 b | -100-97-102
12:3b:6a:1a:91:ab -85 b | -85-83-84-85-78-78-78
c0:16:7b:b9:9d:2e -94 b | -94-92-98-98-91-91
12:3b:6a:1a:91:2a -96 b | -96-98-100-102-90-91-92-95
06:69:6c:eb:03:6d -75 w | -75-75-75
06:69:6c:c3:d6:95 -41 w | -41-41-41
06:74:9c:23:fd:f8 -82 w | -82-82-82
06:69:6c:c3:d6:94 -53 w | -53-53-53
0a:74:9c:23:fd:f8 -82 w | -82-82-82
06:74:9c:23:fb:34 -83 w | -83-83-83
0a:69:6c:c3:d6:94 -53 w | -53-53-53
0a:69:6c:c3:d6:95 -41 w | -41-41-41
1a:69:6c:eb:05:7d -64 w | -64-64-64
06:74:9c:2b:ff:9a -58 w | -58-58-58
0a:74:9c:24:f6:0e -81 w | -81-81-81
0a:74:9c:2b:ff:9a -58 w | -58-58-58
06:69:6c:eb:0b:2f -81 w | -81-81-81
1a:74:9c:23:fd:b0 -63 w | -63-63-63
0a:69:6c:eb:09:f7 -84 w | -84-84-84
06:74:9c:2b:ff:9b -76 w | -76-76-76
06:69:6c:c3:d9:24 -43 w | -43-43-43
d8:24:bd:78:54:00 -70 w | -70-70-70
06:69:6c:c3:d9:25 -43 w | -43-43-43
10:bd:18:08:3e:18 -69 w | -69-69-69
5.26  15.60 51 2021-03-27-18:27:11
d1:45:b5:b8:74:ba -96 b | -96-99-98-97
12:3b:6a:1a:93:a7 -65 b | -65-65-65-65-64-66-66-66
12:3b:6a:1a:8f:e6 -90 b | -90-90-90-93-90-92-92-94-93-92-92-93
12:3b:6a:1a:91:b0 -94 b | -94-94
12:3b:6a:1a:92:c0 -76 b | -76-75-76-76-76-76-83-82-83
12:3b:6a:1a:91:ab -83 b | -83-87-85-86-85-85-85
12:3b:6a:1a:91:2a -96 b | -96-94-92-92-92-92-92-90-92-91-92-93-91
c0:16:7b:b9:9d:2e -99 b | -99-99-98
1a:69:6c:c3:d9:25 -48 w | -48-48
1a:69:6c:c3:fd:40 -79 w | -79-79
0a:69:6c:eb:07:09 -82 w | -82-82
1a:69:6c:c3:d9:24 -41 w | -41-41
1a:69:6c:c3:d6:95 -44 w | -44-44
0a:74:9c:23:fd:b0 -67 w | -67-67
1a:69:6c:c3:d6:94 -55 w | -55-55
1a:74:9c:2b:ff:9a -55 w | -55-55
06:74:9c:2b:ff:9b -87 w | -87-87
06:69:6c:eb:03:6d -77 w | -77-77
06:69:6c:c3:d6:95 -45 w | -45-45
06:74:9c:23:fd:b0 -67 w | -67-67
0a:69:6c:eb:08:fb -85 w | -85-85
06:74:9c:23:fd:b1 -80 w | -80-80
06:69:6c:c3:d9:24 -41 w | -41-41
06:74:9c:23:fd:f8 -84 w | -84-84
1a:69:6c:eb:07:09 -83 w | -83-83
06:69:6c:c3:d6:94 -54 w | -54-54
d8:24:bd:78:54:00 -73 w | -73-73
1a:69:6c:ea:f9:83 -87 w | -87-87
0a:69:6c:eb:03:6d -77 w | -77-77
06:69:6c:c3:d9:25 -45 w | -45-45
5.86  15.60 59 2021-03-27-18:27:28
12:3b:6a:1a:93:a7 -71 b | -71-71-71-71-71-71-71-74-74
12:3b:6a:1a:8f:e6 -96 b | -96-98-99-97-98-100-98-97-96-96-90-92-90
12:3b:6a:1a:91:b0 -95 b | -95-95
12:3b:6a:1a:92:c0 -90 b | -90-90-90-88-89-89-91-91-91
12:3b:6a:1a:91:ab -84 b | -84-85-83-83-82-82-83-82-82
12:3b:6a:1a:91:2a -97 b | -97-97-97-95-95-94-93-92-93
c0:16:7b:b9:9d:2e -95 b | -95-96
1a:69:6c:c3:d9:25 -48 w | -48-48
1a:69:6c:c3:fd:40 -79 w | -79-79
0a:69:6c:eb:07:09 -82 w | -82-82
1a:69:6c:c3:d9:24 -41 w | -41-41-40-40
0a:74:9c:23:fd:b0 -67 w | -67-67
0a:74:9c:23:fd:b1 -79 w | -79-79
1a:74:9c:2b:ff:9a -55 w | -55-55-54-54
06:69:6c:eb:03:6d -77 w | -77-77-83-83
06:69:6c:c3:d6:95 -45 w | -45-45-46-46
06:74:9c:23:fd:b0 -67 w | -67-67
0a:69:6c:eb:08:fb -85 w | -85-85
06:74:9c:23:fd:b1 -80 w | -80-80-79-79
06:74:9c:23:fd:f8 -84 w | -84-84
06:69:6c:c3:d6:94 -54 w | -54-54-52-52
1a:69:6c:ea:f9:83 -87 w | -87-87
0a:69:6c:eb:03:6d -77 w | -77-77
1a:74:9c:23:fd:f8 -86 w | -86-86
06:69:6c:eb:08:fb -86 w | -86-86
0a:69:6c:c3:d6:94 -54 w | -54-54-50-50
7c:b5:9b:c3:cd:b2 -84 w | -84-84
0a:69:6c:c3:d6:95 -44 w | -44-44-46-46
1a:69:6c:eb:05:7d -66 w | -66-66-69-69
06:74:9c:24:fb:c6 -87 w | -87-87
6.46  15.60 62 2021-03-27-18:28:54
12:3b:6a:1a:93:a7 -69 b | -69-69-71-69-71-71-73
12:3b:6a:1a:8f:e6 -94 b | -94-100-91-90-90-90-90-89-90-92-83-83-83
12:3b:6a:1a:91:db -100 b | -100-99-97-100-103
12:3b:6a:1a:91:b0 -97 b | -97-94-94-96
12:3b:6a:1a:92:c0 -77 b | -77-78-77-78-77-80
12:3b:6a:1a:91:ab -86 b | -86-82-80-78-78-76-77
12:3b:6a:1a:91:2a -98 b | -98-93-92-91-96-94-97-101
c0:16:7b:b9:9d:2e -101 b | -101-98-99-92-92-92-92
1a:69:6c:c3:fd:40 -81 w | -81-81
0a:69:6c:eb:07:09 -82 w | -82-82
1a:69:6c:c3:d9:24 -40 w | -40-40-40
0a:74:9c:23:fd:b0 -66 w | -66-66
0a:74:9c:23:fd:b1 -79 w | -79-74-74
1a:74:9c:2b:ff:9a -54 w | -54-53-53
06:69:6c:eb:03:6d -83 w | -83
06:69:6c:c3:d6:95 -46 w | -46-51-51
06:74:9c:23:fd:b1 -79 w | -79
06:69:6c:c3:d6:94 -52 w | -52-44-44
0a:74:9c:23:fd:f8 -76 w | -76-76
1a:69:6c:ea:f9:83 -82 w | -82-82
0a:69:6c:eb:03:6d -78 w | -78-78
1a:74:9c:23:fd:f8 -76 w | -76-76
1a:69:6c:eb:0b:2f -83 w | -83-83
0a:69:6c:c3:d6:94 -50 w | -50-43-43
7c:b5:9b:c3:cd:b2 -84 w | -84-75-75
0a:69:6c:c3:d6:95 -46 w | -46-51-51
1a:69:6c:eb:05:7d -69 w | -69-64-64
1a:69:6c:eb:05:7e -66 w | -66-69-69
06:74:9c:2b:ff:9a -52 w | -52-51-51
00:21:29:b1:d4:d1 -84 w | -84-84
7.06  15.60 39 2021-03-27-18:29:35
d1:45:b5:b8:74:ba -100 b | -100-101
12:3b:6a:1a:93:a7 -74 b | -74-70-70-69-69-69-70
12:3b:6a:1a:91:25 -89 b | -89-89-89-89-89-90-90-89
12:3b:6a:1a:8f:e6 -90 b | -90-98-92-91-88-89-89-88-87-89-88-86-86-85-86
12:3b:6a:1a:91:b0 -97 b | -97-103-99-96-96-96-95
12:3b:6a:1a:92:c0 -77 b | -77-76-76-76-76-75-93-90
12:3b:6a:1a:91:ab -74 b | -74-75-76-76-77-78-82-82
12:3b:6a:1a:91:2a -87 b | -87-97-92-96-96-95-91-89-90-91-93-92
c0:16:7b:b9:9d:2e -97 b | -97-95-96-100-97-97-95-92-92-92
1a:69:6c:c3:d9:25 -39 w | -39-39-39
1a:69:6c:c3:d9:24 -38 w | -38-38-38
0a:74:9c:23:fd:b0 -66 w | -66-66-66
1a:74:9c:2b:ff:9a -62 w | -62-62-62
06:69:6c:eb:03:6d -82 w | -82-82-82
06:69:6c:c3:d6:95 -51 w | -51-51-51
06:74:9c:23:fd:b0 -65 w | -65-65-65
06:69:6c:c3:d6:94 -48 w | -48-48-48
1a:69:6c:ea:f9:83 -84 w | -84-84-84
06:69:6c:eb:08:fb -85 w | -85-85-85
0a:69:6c:c3:d6:94 -45 w | -45-45-45
0a:69:6c:c3:d6:95 -52 w | -52-52-52
1a:69:6c:eb:05:7d -64 w | -64-64-64
06:74:9c:2b:ff:9a -60 w | -60-60-60
0a:74:9c:2b:ff:9a -61 w | -61-61-61
0a:74:9c:2b:ff:9b -83 w | -83-83-83
06:69:6c:eb:0b:2f -86 w | -86-86-86
1a:69:6c:c3:d6:95 -51 w | -51-51-51
1a:69:6c:c3:d6:94 -45 w | -45-45-45
06:74:9c:2b:ff:9b -82 w | -82-82-82
06:69:6c:c3:d9:24 -40 w | -40-40-40
7.66  15.60 38 2021-03-27-18:29:46
d1:45:b5:b8:74:ba -96 b | -96-96-97-99
12:3b:6a:1a:93:a7 -73 b | -73-72-73-73-75-80-79
12:3b:6a:1a:8f:e6 -96 b | -96-88-90-96-94-97-94-90-87-82-82-82-81-81
12:3b:6a:1a:91:b0 -94 b | -94-93-93-92
12:3b:6a:1a:92:c0 -86 b | -86-85-84-80-82-86-85
12:3b:6a:1a:91:ab -83 b | -83-80-80-80-77-72-73
12:3b:6a:1a:91:2a -90 b | -90-88-88-92-90-90-91-89-87-87-86-86-86-86
c0:16:7b:b9:9d:2e -101 b | -101-100-98-98-100-98-96-95-93-93
1a:69:6c:c3:d9:25 -39 w | -39-39-39-39
1a:69:6c:c3:d9:24 -38 w | -38-38-38-38
0a:74:9c:23:fd:b0 -66 w | -66-66-66-66
1a:74:9c:2b:ff:9a -62 w | -62-62-62-62
06:69:6c:eb:03:6d -82 w | -82-82-82-82
06:69:6c:c3:d6:95 -51 w | -51-51-51-51
06:74:9c:23:fd:b0 -65 w | -65-65-65-65
06:69:6c:c3:d6:94 -48 w | -48-48-48-48
1a:69:6c:ea:f9:83 -84 w | -84-84-84-84
06:69:6c:eb:08:fb -85 w | -85-85-85-85
0a:69:6c:c3:d6:94 -45 w | -45-45-45-45
0a:69:6c:c3:d6:95 -52 w | -52-52-52-52
1a:69:6c:eb:05:7d -64 w | -64-64-64-64
06:74:9c:2b:ff:9a -60 w | -60-60-60-60
0a:74:9c:2b:ff:9a -61 w | -61-61-61-61
0a:74:9c:2b:ff:9b -83 w | -83-83-83-83
06:69:6c:eb:0b:2f -86 w | -86-86-86-86
1a:69:6c:c3:d6:95 -51 w | -51-51-51-51
1a:69:6c:c3:d6:94 -45 w | -45-45-45-45
06:74:9c:2b:ff:9b -82 w | -82-82-82-82
06:69:6c:c3:d9:24 -40 w | -40-40-40-40
d8:24:bd:78:54:00 -73 w | -73-73-73-73
8.26  15.60 38 2021-03-27-18:29:58
12:3b:6a:1a:93:a7 -73 b | -73-74-76-75-76-71-71
12:3b:6a:1a:8f:e6 -96 b | -96-97-93-100-92-89-88-88
12:3b:6a:1a:91:b0 -96 b | -96-99-98-92-92
12:3b:6a:1a:91:db -101 b | -101
12:3b:6a:1a:92:c0 -83 b | -83-81-81-80-82
12:3b:6a:1a:91:ab -81 b | -81-77-76-77-74-77-69-70
12:3b:6a:1a:91:2a -88 b | -88-90-88-86-87-85-85-85-87-87-86-86-85
c0:16:7b:b9:9d:2e -95 b | -95-96-96-94-95-94-94
1a:69:6c:c3:d9:25 -39 w | -39-39-39
1a:69:6c:c3:d9:24 -38 w | -38-38-38
0a:74:9c:23:fd:b0 -66 w | -66-66-66
1a:74:9c:2b:ff:9a -62 w | -62-62-62
06:69:6c:eb:03:6d -82 w | -82-82-82
06:69:6c:c3:d6:95 -51 w | -51-51-51
06:74:9c:23:fd:b0 -65 w | -65-65-65
06:69:6c:c3:d6:94 -48 w | -48-48-48
1a:69:6c:ea:f9:83 -84 w | -84-84-84
06:69:6c:eb:08:fb -85 w | -85-85-85
0a:69:6c:c3:d6:94 -45 w | -45-45-45
0a:69:6c:c3:d6:95 -52 w | -52-52-52
1a:69:6c:eb:05:7d -64 w | -64-64-64
06:74:9c:2b:ff:9a -60 w | -60-60-60
0a:74:9c:2b:ff:9a -61 w | -61-61-61
0a:74:9c:2b:ff:9b -83 w | -83-83-83
06:69:6c:eb:0b:2f -86 w | -86-86-86
1a:69:6c:c3:d6:95 -51 w | -51-51-51
1a:69:6c:c3:d6:94 -45 w | -45-45-45
06:74:9c:2b:ff:9b -82 w | -82-82-82
06:69:6c:c3:d9:24 -40 w | -40-40-40
d8:24:bd:78:54:00 -73 w | -73-73-73
8.86  15.60 38 2021-03-27-18:30:08
12:3b:6a:1a:93:a7 -81 b | -81-91-87-92-73-72-72
12:3b:6a:1a:8f:e6 -96 b | -96-94-91-92-94-97-98-96-86-86-86-87-86
12:3b:6a:1a:91:db -101 b | -101-100-100-99-100
12:3b:6a:1a:91:b0 -92 b | -92-92-94-101
12:3b:6a:1a:92:c0 -85 b | -85-85-85-84-98
12:3b:6a:1a:91:ab -82 b | -82-90-77-78-89-88-77-74-76
12:3b:6a:1a:91:2a -96 b | -96-101-95-94-95-96
c0:16:7b:b9:9d:2e -96 b | -96-96
1a:69:6c:c3:d9:25 -39 w | -39-39-39
1a:69:6c:c3:d9:24 -38 w | -38-38-38
0a:74:9c:23:fd:b0 -66 w | -66-66-66
1a:74:9c:2b:ff:9a -62 w | -62-62-62
06:69:6c:eb:03:6d -82 w | -82-82-82
06:69:6c:c3:d6:95 -51 w | -51-51-51
06:74:9c:23:fd:b0 -65 w | -65-65-65
06:69:6c:c3:d6:94 -48 w | -48-48-48
1a:69:6c:ea:f9:83 -84 w | -84-84-84
06:69:6c:eb:08:fb -85 w | -85-85-85
0a:69:6c:c3:d6:94 -45 w | -45-45-45
0a:69:6c:c3:d6:95 -52 w | -52-52-52
1a:69:6c:eb:05:7d -64 w | -64-64-64
06:74:9c:2b:ff:9a -60 w | -60-60-60
0a:74:9c:2b:ff:9a -61 w | -61-61-61
0a:74:9c:2b:ff:9b -83 w | -83-83-83
06:69:6c:eb:0b:2f -86 w | -86-86-86
1a:69:6c:c3:d6:95 -51 w | -51-51-51
1a:69:6c:c3:d6:94 -45 w | -45-45-45
06:74:9c:2b:ff:9b -82 w | -82-82-82
06:69:6c:c3:d9:24 -40 w | -40-40-40
d8:24:bd:78:54:00 -73 w | -73-73-73
9.46  15.60 36 2021-03-27-18:30:19
12:3b:6a:1a:93:a7 -80 b | -80-83-83-82-82-82-73
12:3b:6a:1a:8f:e6 -90 b | -90-90-90-89-90-90-90-89-91-91-94
12:3b:6a:1a:92:c0 -97 b | -97-96-94-93-92-93-88-88
12:3b:6a:1a:91:ab -66 b | -66-65-66-66-70-69
12:3b:6a:1a:91:2a -91 b | -91-92-90-90-91-91-91-91-90
c0:16:7b:b9:9d:2e -100 b | -100-99-100-99
1a:69:6c:c3:d9:25 -39 w | -39-39-39
1a:69:6c:c3:d9:24 -38 w | -38-38-38
0a:74:9c:23:fd:b0 -66 w | -66-66-66
1a:74:9c:2b:ff:9a -62 w | -62-62-62
06:69:6c:eb:03:6d -82 w | -82-82-82
06:69:6c:c3:d6:95 -51 w | -51-51-51
06:74:9c:23:fd:b0 -65 w | -65-65-65
06:69:6c:c3:d6:94 -48 w | -48-48-48
1a:69:6c:ea:f9:83 -84 w | -84-84-84
06:69:6c:eb:08:fb -85 w | -85-85-85
0a:69:6c:c3:d6:94 -45 w | -45-45-45
0a:69:6c:c3:d6:95 -52 w | -52-52-52
1a:69:6c:eb:05:7d -64 w | -64-64-64
06:74:9c:2b:ff:9a -60 w | -60-60-60
0a:74:9c:2b:ff:9a -61 w | -61-61-61
0a:74:9c:2b:ff:9b -83 w | -83-83-83
06:69:6c:eb:0b:2f -86 w | -86-86-86
1a:69:6c:c3:d6:95 -51 w | -51-51-51
1a:69:6c:c3:d6:94 -45 w | -45-45-45
06:74:9c:2b:ff:9b -82 w | -82-82-82
06:69:6c:c3:d9:24 -40 w | -40-40-40
d8:24:bd:78:54:00 -73 w | -73-73-73
06:69:6c:c3:d9:25 -37 w | -37-40-42
10:bd:18:08:3e:18 -72 w | -72-72-72
10.06 15.60 37 2021-03-27-18:30:30
12:3b:6a:1a:93:a7 -84 b | -84-80-82-78-79-81-80
12:3b:6a:1a:8f:e6 -93 b | -93-86-86-85-85
12:3b:6a:1a:91:b0 -98 b | -98-100-97-97-98-99-97-96
12:3b:6a:1a:92:c0 -89 b | -89-90-90-92-90-89
12:3b:6a:1a:91:ab -71 b | -71-64-65-67-67-68-73
12:3b:6a:1a:91:2a -98 b | -98-96-94-94-96-95-96-92-93-96-97-94
c0:16:7b:b9:9d:2e -98 b | -98-101
1a:69:6c:c3:d9:25 -39 w | -39-39-39
1a:69:6c:c3:d9:24 -38 w | -38-38-38
0a:74:9c:23:fd:b0 -66 w | -66-66-66
1a:74:9c:2b:ff:9a -62 w | -62-62-62
06:69:6c:eb:03:6d -82 w | -82-82-82
06:69:6c:c3:d6:95 -51 w | -51-51-51
06:74:9c:23:fd:b0 -65 w | -65-65-65
06:69:6c:c3:d6:94 -48 w | -48-48-48
1a:69:6c:ea:f9:83 -84 w | -84-84-84
06:69:6c:eb:08:fb -85 w | -85-85-85
0a:69:6c:c3:d6:94 -45 w | -45-45-45
0a:69:6c:c3:d6:95 -52 w | -52-52-52
1a:69:6c:eb:05:7d -64 w | -64-64-64
06:74:9c:2b:ff:9a -60 w | -60-60-60
0a:74:9c:2b:ff:9a -61 w | -61-61-61
0a:74:9c:2b:ff:9b -83 w | -83-83-83
06:69:6c:eb:0b:2f -86 w | -86-86-86
1a:69:6c:c3:d6:95 -51 w | -51-51-51
1a:69:6c:c3:d6:94 -45 w | -45-45-45
06:74:9c:2b:ff:9b -82 w | -82-82-82
06:69:6c:c3:d9:24 -40 w | -40-40-40
d8:24:bd:78:54:00 -73 w | -73-73-73
06:69:6c:c3:d9:25 -41 w | -41-45-45
10.66 15.60 48 2021-03-27-18:31:15
12:3b:6a:1a:93:a7 -82 b | -82-79-77-78-78-78-78-78
12:3b:6a:1a:8f:e6 -86 b | -86-84-86-89-97-101-100-98-97-82-83-84-84
12:3b:6a:1a:92:8a -102 b | -102-97-96
12:3b:6a:1a:91:db -96 b | -96
12:3b:6a:1a:91:b0 -90 b | -90-91-89-91-91-96-96
12:3b:6a:1a:92:c0 -94 b | -94-93-93-98
12:3b:6a:1a:91:ab -70 b | -70-70-66-66-66-67-68-67-68
12:3b:6a:1a:91:2a -98 b | -98-91-96-92-91-90-91-93-93-93-92-94
1a:69:6c:c3:fd:40 -72 w | -72-72-72
1a:69:6c:c3:d9:25 -47 w | -47-47
0a:69:6c:eb:07:09 -82 w | -82-82
1a:69:6c:c3:d9:24 -36 w | -36-43-43
0a:74:9c:23:fd:b0 -76 w | -76-76
0a:74:9c:23:fd:b1 -83 w | -83
1a:74:9c:2b:ff:9a -62 w | -62-64-64
06:69:6c:eb:03:6d -84 w | -84-84
06:69:6c:c3:d6:95 -40 w | -40-40-40
06:74:9c:23:fd:b1 -86 w | -86
06:74:9c:23:fd:f8 -86 w | -86-86
06:69:6c:c3:d6:94 -45 w | -45-49-49
0a:74:9c:23:fd:f8 -86 w | -86-86
1a:74:9c:23:fd:f8 -86 w | -86-86
0a:69:6c:c3:d6:94 -46 w | -46-48-48
0a:69:6c:c3:d6:95 -39 w | -39-40-40
1a:69:6c:eb:05:7d -61 w | -61-64-64
1a:69:6c:eb:05:7e -65 w | -65
06:74:9c:2b:ff:9a -62 w | -62-64-64
00:21:29:b1:d4:d1 -86 w | -86-86
0a:74:9c:2b:ff:9a -61 w | -61-66-66
1a:74:9c:23:fd:b0 -76 w | -76-76
11.26 15.60 41 2021-03-27-18:31:27
12:3b:6a:1a:93:a7 -86 b | -86-85-83-80-81-81-82-83-82
12:3b:6a:1a:8f:e6 -84 b | -84-83-84-83-85-82-82-84-84-84-84-92-90-90-90
12:3b:6a:1a:91:db -92 b | -92-93-93-93-92-95-96-97-100-102
12:3b:6a:1a:91:b0 -96 b | -96-95-94-92-98-97
12:3b:6a:1a:92:c0 -98 b | -98-97-99
12:3b:6a:1a:91:ab -57 b | -57-55-56-56-56-58-58-60
12:3b:6a:1a:91:2a -97 b | -97-93-88-88-86-89-90-91-92-92-92-93-92-91
12:3b:6a:1a:92:89 -103 b | -103-98-101
1a:69:6c:c3:d9:25 -47 w | -47-47-47-47
1a:69:6c:c3:fd:40 -72 w | -72-72-72-72
0a:69:6c:eb:07:09 -82 w | -82-82-82-82
1a:69:6c:c3:d9:24 -43 w | -43-43-43-43
0a:74:9c:23:fd:b0 -76 w | -76-76-76-76
1a:74:9c:2b:ff:9a -64 w | -64-64-64-64
06:69:6c:eb:03:6d -84 w | -84-84-84-84
06:69:6c:c3:d6:95 -40 w | -40-40-40-40
06:74:9c:23:fd:f8 -86 w | -86-86-86-86
06:69:6c:c3:d6:94 -49 w | -49-49-49-49
0a:74:9c:23:fd:f8 -86 w | -86-86-86-86
1a:74:9c:23:fd:f8 -86 w | -86-86-86-86
0a:69:6c:c3:d6:94 -48 w | -48-48-48-48
0a:69:6c:c3:d6:95 -40 w | -40-40-40-40
1a:69:6c:eb:05:7d -64 w | -64-64-64-64
06:74:9c:2b:ff:9a -64 w | -64-64-64-64
00:21:29:b1:d4:d1 -86 w | -86-86-86-86
0a:74:9c:2b:ff:9a -66 w | -66-66-66-66
1a:74:9c:23:fd:b0 -76 w | -76-76-76-76
d0:76:e7:a7:92:70 -82 w | -82-82-82-82
1a:69:6c:c3:d6:95 -40 w | -40-40-40-40
1a:69:6c:c3:d6:94 -48 w | -48-48-48-48
11.86 15.60 43 2021-03-27-18:31:36
12:3b:6a:1a:93:a7 -82 b | -82-81-83-80-78-80-82-80
12:3b:6a:1a:8f:e6 -79 b | -79-83-83-84-82-82-83-85-85-94-89-88-87-87
12:3b:6a:1a:92:8a -98 b | -98-99-97-97-100-103-98
12:3b:6a:1a:91:db -98 b | -98-94
12:3b:6a:1a:91:b0 -92 b | -92-92-97-93-96-96
12:3b:6a:1a:92:c0 -96 b | -96-93-97-95-95-96
12:3b:6a:1a:91:ab -78 b | -78-80-71-69-71-74-66
12:3b:6a:1a:91:2a -87 b | -87-89-89-86-84-82-83-85-82-83-86-85-85-85-85
1a:69:6c:c3:fd:40 -70 w | -70-70
1a:69:6c:c3:d9:24 -38 w | -38-38
0a:74:9c:23:fd:b0 -78 w | -78-78
1a:74:9c:2b:ff:9a -70 w | -70-70
06:69:6c:eb:03:6d -82 w | -82-82
06:69:6c:c3:d6:95 -39 w | -39-39
06:74:9c:23:fd:b0 -78 w | -78-78
06:69:6c:c3:d6:94 -40 w | -40-40
1a:74:9c:23:fd:f8 -88 w | -88-88
0a:69:6c:c3:d6:94 -41 w | -41-41
0a:69:6c:c3:d6:95 -40 w | -40-40
1a:69:6c:eb:05:7d -65 w | -65-65
1a:69:6c:eb:05:7e -63 w | -63-63
06:74:9c:2b:ff:9a -69 w | -69-69
0a:74:9c:2b:ff:9a -69 w | -69-69
1a:74:9c:23:fd:b0 -78 w | -78-78
1a:74:9c:23:fd:b1 -88 w | -88-88
1a:69:6c:c3:d6:95 -39 w | -39-39
1a:69:6c:c3:d6:94 -41 w | -41-41
06:69:6c:c3:d9:24 -38 w | -38-38
1a:69:6c:eb:07:09 -86 w | -86-86
d8:24:bd:78:54:00 -67 w | -67-67
12.46 15.60 42 2021-03-27-18:31:48
12:3b:6a:1a:93:a7 -86 b | -86-89-93-92-89-83-83-83
12:3b:6a:1a:8f:e6 -82 b | -82-83-82-82-82-82-82-82-81-81-84-85-85-84
12:3b:6a:1a:91:b0 -100 b | -100
12:3b:6a:1a:91:db -94 b | -94-96-100
12:3b:6a:1a:92:c0 -91 b | -91-91-91-91-89-89-89
12:3b:6a:1a:91:ab -65 b | -65-68-65-65-65-66-66-65
12:3b:6a:1a:91:2a -86 b | -86-88-89-90-87-85-84-84-85-86-82-82-82-82-82
1a:69:6c:c3:fd:40 -70 w | -70-70-70-70
1a:69:6c:c3:d9:24 -38 w | -38-38-38-38
0a:74:9c:23:fd:b0 -78 w | -78-78-78-78
1a:74:9c:2b:ff:9a -70 w | -70-70-70-70
06:69:6c:eb:03:6d -82 w | -82-82-82-82
06:69:6c:c3:d6:95 -39 w | -39-39-39-39
06:74:9c:23:fd:b0 -78 w | -78-78-78-78
06:69:6c:c3:d6:94 -40 w | -40-40-40-40
1a:74:9c:23:fd:f8 -88 w | -88-88-88-88
0a:69:6c:c3:d6:94 -41 w | -41-41-41-41
0a:69:6c:c3:d6:95 -40 w | -40-40-40-40
1a:69:6c:eb:05:7d -65 w | -65-65-65-65
1a:69:6c:eb:05:7e -63 w | -63-63-63-63
06:74:9c:2b:ff:9a -69 w | -69-69-69-69
